2886,secondary,Chhatrapati Shivaji Maharaj Road,NULL,NULL
2887,secondary,Shahid Bhagat Singh Road,yes,NULL
2888,trunk,A Patil Flyover,yes,NULL
2889,unclassified,Nana Bhai Lane,NULL,NULL
2891,tertiary,28th Road,NULL,NULL
2894,unclassified,D Sukhadwala Road,1,NULL
2895,trunk,A Patil Flyover,yes,NULL
2897,residential,Sarojini Road,yes,NULL
2901,secondary,S B Dhody Marg (Nesbit Road),NULL,NULL
2903,unclassified,Ayyappa Temple Road,NULL,NULL
2905,unclassified,Dr A V Memon Road,NULL,NULL
2906,unclassified,Chinchowali Bandar Road,NULL,NULL
2907,unclassified,Banaji Street,1,NULL
2909,unclassified,British Hotel Lane,NULL,NULL
2912,secondary,Sir Pheroze Shah Mehta Road,NULL,NULL
2914,unclassified,MDP Road,NULL,NULL
2916,unclassified,Bhaji Pala Lane,NULL,NULL
2917,unclassified,Stevens Street,NULL,NULL
2919,unclassified,P Thakurdas Road,1,NULL
2920,living_street,Nakhoda Street,NULL,NULL
2927,unclassified,Talmaki Road,NULL,NULL
2929,unclassified,Idgah Lane,NULL,NULL
2931,unclassified,S K S Marg,NULL,NULL
2932,residential,NS Road No 6,NULL,NULL
2933,residential,East West Road No 1,NULL,NULL
2936,unclassified,N U B Marg,NULL,NULL
2937,unclassified,Maharashtra Chamber of Commerce Lane,1,NULL
2940,unclassified,Idgah Lane,NULL,NULL
2943,unclassified,Pinjara Street,NULL,NULL
2944,secondary,Mandlik Bridge,NULL,NULL
2947,unclassified,MCC Cross Lane,NULL,NULL
2948,unclassified,New Bangalipura Street,NULL,NULL
2949,primary,Daman to NH8,NULL,2
2951,unclassified,PG Kher Marg,NULL,NULL
2954,unclassified,Pitha Street,1,NULL
2955,secondary,Chhatrapati Shivaji Maharaj Marg,NULL,NULL
2956,unclassified,M E Sarang Marg,NULL,NULL
2957,unclassified,Dargah Road,NULL,NULL
2959,residential,College Street,NULL,NULL
2960,unclassified,Miya Ahmed Chotani Marg,NULL,NULL
2961,residential,Boman Behram Road (Mere Weather Road),NULL,NULL
2963,residential,Cross Road No 10,NULL,NULL
2964,unclassified,M P Shetty Marg,-1,NULL
2967,unclassified,Nadirshaw Sukhia Street,NULL,NULL
2968,unclassified,Rustom Sidhwa Marg (Gunbow Street),-1,NULL
2970,trunk,Dr Baba Saheb Ambedkar Marg (Victoria Garden Road),yes,NULL
2971,unclassified,DBC Road No 2,NULL,NULL
2974,trunk,Dr Baba Saheb Ambedkar Marg (Victoria Garden Road),yes,NULL
2975,secondary,Acharya Donde Marg,NULL,NULL
2976,trunk_link,Dr Baba Saheb Ambedkar Marg (Victoria Garden Road),yes,NULL
2977,unclassified,Cawasji Patel Road,yes,NULL
2978,tertiary_link,Kakasaheb Gadgil Marg,NULL,NULL
2979,unclassified,14th B Road,NULL,NULL
2980,secondary,Prem J. Ramchandani Road,NULL,NULL
2981,secondary,P J Ramchandani Marg (Strand Raod),NULL,NULL
2983,unclassified,Dargah Road,NULL,NULL
2984,living_street,Nagdevi Street,NULL,NULL
2989,unclassified,DBC Road No 1,NULL,NULL
2990,service,Raja Bahadur Compound Road,NULL,NULL
2992,secondary,Sir Pheroze Shah Mehta Road,NULL,NULL
2995,secondary,Daman Road,NULL,2
2996,tertiary,28th Road,NULL,NULL
2998,residential,N Dayabhai Road (Bazaar Road),NULL,NULL
3002,living_street,Memonwada Cross Lane,NULL,NULL
3003,secondary,Olivant Bridge,NULL,NULL
3007,trunk,Dr Dadabhai Naoroji Road (Hornby Road),NULL,NULL
3009,unclassified,Dharmshala Road,NULL,NULL
3011,unclassified,Babula Tank Cross Lane,NULL,NULL
3013,secondary,Chhatrapati Shivaji Maharaj Marg,NULL,NULL
3014,residential,SV Patel Road,NULL,NULL
3019,trunk,Dr Baba Saheb Ambedkar Marg (Victoria Garden Road),yes,NULL
3020,unclassified,Rustom Sidhwa Marg (Gunbow Street),1,NULL
3023,unclassified,Nagdevi Path,NULL,NULL
3024,secondary,Sant Savata Marg,NULL,NULL
3026,unclassified,Jambhekar Path,NULL,NULL
3027,primary,Vithalbhai Patel Road (Linking Road),NULL,NULL
3029,tertiary,Dattaram Lad Path (Kala Chowky Road),NULL,NULL
3030,primary,Sane Guruji Marg (Arthur Road),NULL,NULL
3031,trunk,A Patil Flyover,yes,NULL
3032,unclassified,1st Gajdar Road,NULL,NULL
3034,unclassified,N U B Marg,NULL,NULL
3036,primary,Link Road,NULL,NULL
3037,primary,J Dsuoza Road,NULL,NULL
3040,secondary,Sumatilal Manilal Shah Marg,no,NULL
3041,residential,Cross Road No 9,NULL,NULL
3042,unclassified,D Sukhadwala Road,-1,NULL
3043,unclassified,AK Naik Marg (Bastion Road),-1,NULL
3044,secondary,Chhatrapati Shivaji Maharaj Marg,NULL,NULL
3045,unclassified,Nivas Road,NULL,NULL
3046,unclassified,Nivas Road,NULL,NULL
3047,unclassified,Kambekar Street,NULL,NULL
3049,unclassified,N Sukhia Street,NULL,NULL
3053,unclassified,Talmaki Road,NULL,NULL
3054,residential,Narayan Marg,NULL,NULL
3055,unclassified,Sarang Street,NULL,NULL
3057,unclassified,Rustom Sidhwa Marg (Gunbow Street),NULL,NULL
3058,unclassified,Cawasji Patel Road,NULL,NULL
3059,residential,NS Road No 5,NULL,NULL
3060,secondary,Chhatrapati Shivaji Maharaj Marg,NULL,NULL
3061,secondary,Sir Pheroze Shah Mehta Road,NULL,NULL
3062,tertiary,Bombay Samachar Marg,NULL,NULL
3063,unclassified,JB Shah Road (Chinch Bandar Road),NULL,NULL
3064,primary,Link Road,NULL,NULL
3065,primary,Link Road,NULL,NULL
3066,unclassified,Alkesh Dinesh Mody Marg,NULL,NULL
3067,secondary,Bhawani Shankar Marg,NULL,NULL
3069,secondary,Shahid Bhagat Singh Marg,NULL,NULL
3071,unclassified,Ramrao Nayak Marg,-1,NULL
3080,unclassified,Raghunath Dadaji Street,NULL,NULL
3081,unclassified,Jeejeebhoy Dadabhoy Lane,-1,NULL
3082,unclassified,Mohammed Ali Road,yes,NULL
3084,unclassified,Maruti Lane,-1,NULL
3085,tertiary,RK Patkar Marg (Waterfield Road),yes,NULL
3086,tertiary,Annasaheb Daundkar Marg,NULL,NULL
3091,unclassified,N U B Marg,NULL,NULL
3092,trunk,Sir Jamshetji Jeejeebhoy Road,NULL,NULL
3094,unclassified,Bomanji Lane,NULL,NULL
3095,unclassified,Green Street,NULL,NULL
3096,trunk,Sir Jamshetji Jeejeebhoy Road,NULL,NULL
3097,tertiary,Chitrakar Durandhar Road (2nd Road),1,NULL
3099,unclassified,Mohammed Ali Road,yes,NULL
3102,trunk,Dr Babasaheb Ambedkar Marg (Vincent Road); Dr Baba Saheb Ambedkar Marg (Victoria Garden Road),NULL,NULL
3103,unclassified,Sundar Lane,NULL,NULL
3107,residential,8th Road,NULL,NULL
3110,tertiary,Seth Moti Shah Road (Love Lane),NULL,NULL
3112,unclassified,Jivaji Lane,NULL,NULL
3113,secondary,L K Mehta Marg,NULL,NULL
3114,secondary,Mahadev Palav Marg (Curry Road),NULL,NULL
3116,tertiary,RK Patkar Marg (Waterfield Road),yes,NULL
3119,unclassified,Bibijan Street,NULL,NULL
3120,unclassified,Zakaria Masjid Street,NULL,NULL
3121,unclassified,Mirza Ali Road,NULL,NULL
3122,unclassified,9th Road,NULL,NULL
3124,tertiary,South Avenue,NULL,NULL
3127,secondary,Ramabai Ambedkar Marg (Paltan Road),NULL,NULL
3130,primary,E.S. Patanwala Marg,NULL,NULL
3131,residential,BC Chatterjee Marg,NULL,NULL
3133,residential,Cross Road No 8,NULL,NULL
3135,unclassified,Jail Road North; Laxman Narayan Jadhav Road (Jail Road North),NULL,NULL
3138,trunk,Sir Jamshetji Jeejeebhoy Road,NULL,NULL
3140,unclassified,Khambata Lane,NULL,NULL
3141,secondary,Acharya Donde Marg,NULL,NULL
3142,secondary,Horniman Circle,NULL,NULL
3143,residential,North Avenue,NULL,NULL
3144,unclassified,Nyayamurty G N Vidya Road,NULL,NULL
3145,secondary,Walchand Hirachand Road (Fort Street),NULL,NULL
3147,tertiary,D S Babrekar Marg,NULL,NULL
3148,unclassified,Bank Street Cross Lane,NULL,NULL
3149,unclassified,Sayed Abdullah Brevli Road,-1,NULL
3150,unclassified,Nagdevi Cross Lane,NULL,NULL
3152,tertiary_link,Dinshaw Petit Road,NULL,NULL
3153,unclassified,Maruti Lane,NULL,NULL
3154,trunk,Dr Dadabhai Naoroji Road (Hornby Road),NULL,NULL
3157,residential,Dnanyeshwar Mandir Marg,NULL,NULL
3159,unclassified,Janjikar Street,NULL,NULL
3160,unclassified,Saraswati Road,yes,NULL
3162,unclassified,Mangesh Shenoy Street,NULL,NULL
3163,unclassified,Store Lane,1,NULL
3165,secondary,Lokmanya Tilak Road,NULL,NULL
3166,unclassified,V M Bhargav Road,NULL,NULL
3167,unclassified,Bhaji Pala Lane,NULL,NULL
3168,unclassified,Dattatray Road,NULL,NULL
3169,residential,N S Road No 4,NULL,NULL
3171,unclassified,1st Balu Changu Patil Marg,NULL,NULL
3173,unclassified,Jeejeebhoy Dadabhoy Lane,1,NULL
3174,unclassified,Gola Lane,NULL,NULL
3176,secondary,Sir Pheroze Shah Mehta Road,NULL,NULL
3177,tertiary_link,Matkar Marg,NULL,NULL
3180,secondary,Walchand Hirachand Road (Fort Street),NULL,NULL
3181,unclassified,Tandel Street (M A Sarang Marg),NULL,NULL
3182,unclassified,Dadoji Konddev Marg,NULL,NULL
3183,unclassified,Dhobi Street,NULL,NULL
3188,unclassified,M K Amin Marg,-1,NULL
3192,primary,Chinchowali Bandar Link Road,NULL,NULL
3195,unclassified,A N Surve Marg (Umerkhadi Road),NULL,NULL
3197,primary,Dr Dadabhai Naoroji Road,NULL,NULL
3198,unclassified,Tandel Street South,NULL,NULL
3199,unclassified,V Manjrekar Marg,NULL,NULL
3202,tertiary,Baburao Parulekar Marg,NULL,NULL
3203,unclassified,Jail Road South,NULL,NULL
3204,unclassified,Asha Sadan Marg,NULL,NULL
3208,unclassified,12th Road,yes,NULL
3212,unclassified,Sheriff Devji (Chakla) Street,NULL,NULL
3213,unclassified,Nishanpada Cross Lane,NULL,NULL
3214,residential,Cross Road No 7,NULL,NULL
3215,secondary,S B Dhody Marg (Nesbit Road),NULL,NULL
3216,unclassified,Laxman Narayan Jadhav Road (Jail Road North),NULL,NULL
3218,primary,Senapati Bapat Marg,NULL,NULL
3221,unclassified,Balshet Madukar Marg (Carol Road),NULL,NULL
3223,residential,Husainbhai Alibhai Vallji Marg (tandel Street North),NULL,NULL
3224,primary,Goregaon Link Road,NULL,2
3225,unclassified,Mahatma Gandhi Marg,NULL,NULL
3229,secondary,Ramabai Ambedkar Marg (Paltan Road),yes,NULL
3230,residential,Bhikoba Waman Pathare Marg,NULL,NULL
3231,unclassified,Bora Bazaar Street,NULL,NULL
3233,unclassified,Dontad Street,NULL,NULL
3238,unclassified,PG Kher Marg,yes,NULL
3239,unclassified,Chakla Cross Lane,NULL,NULL
3241,footway,Chakla Cross Lane,NULL,NULL
3242,tertiary,Keluskar Road South,NULL,NULL
3244,secondary,Sant Savata Marg,NULL,NULL
3248,unclassified,Homji Street,yes,NULL
3250,unclassified,Bhandari Street,NULL,NULL
3251,unclassified,Dontad Cross Street,NULL,NULL
3253,secondary,Ramabai Ambedkar Marg (Paltan Road),yes,NULL
3255,unclassified,Bora Bazaar Street,-1,NULL
3258,residential,Haribhau Rupawate Marg,NULL,2
3259,trunk,Sir Jamshetji Jeejeebhoy Road,yes,NULL
3261,unclassified,V M Bhargav Road,NULL,NULL
3265,unclassified,Bora Bazaar Street,-1,NULL
3267,residential,Srirang Sabde Marg,NULL,2
3268,unclassified,Store Lane,NULL,NULL
3269,service,Manish Market service road,NULL,NULL
3270,unclassified,Umerkhadi Cross Lane,NULL,NULL
3272,unclassified,Veer Vithaldas Chandan Street (De Souza Street),NULL,NULL
3273,tertiary,Chitrakar Durandhar Road (2nd Road),1,NULL
3274,unclassified,West Avenue,1,NULL
3275,unclassified,Jail Road North Cross Lane,NULL,NULL
3276,residential,Shankar Rao H. Parelkar Marg,NULL,NULL
3278,residential,N S Road No 3,NULL,NULL
3279,residential,Bapunath Path,NULL,NULL
3280,trunk,Lokmanya Tilak Marg (Carnac Road),NULL,NULL
3281,tertiary,T B Kadam Marg (Chinchpoki Road),NULL,NULL
3282,secondary,Sir Pheroze Shah Mehta Road,NULL,NULL
3285,unclassified,Agiary Lane,-1,NULL
3290,unclassified,Musafirkhana Road,NULL,NULL
3293,unclassified,Sabu Sidiquie Path,NULL,NULL
3295,unclassified,Police Court Lane,NULL,NULL
3299,unclassified,M Shakoor Marg,NULL,NULL
3301,unclassified,Nishanpada Road,NULL,NULL
3304,residential,Dr V.J. Rath Path,NULL,NULL
3307,unclassified,Garibdas Street,NULL,NULL
3310,secondary,Sant Savata Marg,NULL,NULL
3311,tertiary,Prof V.S. Agashe Marg,NULL,NULL
3312,trunk,Dr Babasaheb Ambedkar Marg,NULL,NULL
3316,unclassified,V M Bhargav Road,NULL,NULL
3317,unclassified,Road No 6,NULL,NULL
3325,trunk,Dr Babasaheb Ambedkar Marg,yes,2
3327,unclassified,Perin Nariman Street,NULL,NULL
3330,primary,Link Road,NULL,NULL
3331,unclassified,Perin Nariman Street (Bazar Gate Street),NULL,NULL
3332,unclassified,2nd Balu Changu Patil Path,NULL,NULL
3333,unclassified,Tantanpura Street,NULL,NULL
3334,unclassified,11th Road,-1; yes,NULL
3336,footway,Bhikh Galli,NULL,NULL
3338,trunk,Dr Babasaheb Ambedkar Marg,yes,2
3339,motorway,Mahim Interchange,yes,NULL
3340,secondary,Shahid Bhagat Singh Marg,NULL,NULL
3342,unclassified,Khadak Street,NULL,NULL
3343,motorway,Mahim Interchange,yes,NULL
3345,unclassified,Perin Nariman Street (Bazar Gate Street),1,NULL
3347,unclassified,Old Bangalipura Road,NULL,NULL
3348,unclassified,Samuel Street,NULL,NULL
3351,unclassified,Perin Nariman Street (Bazar Gate Street),NULL,NULL
3352,unclassified,Daryasthan Street,NULL,NULL
3354,residential,2nd Balu Changu Patil Path No 2,NULL,NULL
3356,unclassified,D Das Lane,NULL,NULL
3358,trunk,Dr Babasaheb Ambedkar Marg,NULL,NULL
3359,tertiary,Ranade Road Extension,NULL,NULL
3361,primary,Link Road,NULL,NULL
3363,unclassified,7th Road,NULL,NULL
3364,primary,Goregaon Link Road,NULL,NULL
3366,tertiary,Saint George Road,yes,NULL
3367,tertiary,Saint George Road,yes,NULL
3368,unclassified,Bhandari Cross Lane,NULL,NULL
3371,unclassified,Dadoji Konddev Marg,NULL,NULL
3372,unclassified,K Borkar Road,NULL,NULL
3376,unclassified,Brihanmumbai Mahanagarpalika 'A' Ward Offices,NULL,NULL
3378,unclassified,9th Road,NULL,NULL
3380,unclassified,Hazrat Abbas Street (Samuel Street),NULL,NULL
3381,unclassified,Old Bardan Lane,NULL,NULL
3383,unclassified,V M Bhargav Road,yes,NULL
3384,service,Israil Mohalla Lane,NULL,NULL
3385,tertiary,Raobahadur S.K. Bole Marg,NULL,NULL
3386,primary,Gokhale Road North,NULL,NULL
3387,residential,Dr Madhukar B. Raut Marg,NULL,NULL
3388,unclassified,Central Avenue,NULL,NULL
3390,residential,Peltopherum Road (N S Road No 2),NULL,NULL
3393,tertiary,Chitrakar Durandhar Road (2nd Road),1,NULL
3396,residential,Shankar Rao H. Parelkar Marg,NULL,NULL
3397,unclassified,Issaji Street,NULL,NULL
3399,unclassified,Mahatma Gandhi Marg,NULL,NULL
3401,secondary,Lokmanya Tilak Road,NULL,NULL
3402,unclassified,Old Bardan Lane,NULL,NULL
3405,unclassified,Saraswati Road,NULL,NULL
3406,unclassified,Tagore Road,NULL,NULL
3409,unclassified,Tagore Road,NULL,NULL
3411,unclassified,Tagore Road,NULL,NULL
3412,tertiary,Relief Road,NULL,NULL
3417,unclassified,Modi Street,NULL,NULL
3418,unclassified,Modi Street,NULL,NULL
3419,unclassified,Shaida Marg,NULL,NULL
3420,tertiary,Samanthbhai Nanji Marg (Jail Road East),NULL,NULL
3422,unclassified,10th Road,NULL,NULL
3424,unclassified,Bread Market Lane,NULL,NULL
3425,unclassified,Abhechand Gandhi Marg,NULL,NULL
3426,unclassified,A G Pawar Marg,NULL,NULL
3428,unclassified,Modi Street,NULL,NULL
3429,unclassified,M Mehta Road,NULL,NULL
3430,unclassified,Modi Street,NULL,NULL
3432,secondary,Dr S S Rao Marg (Govt Gate Road),no,NULL
3433,residential,H.M. Patil Marg,NULL,NULL
3435,unclassified,1st Nowroji Hill Road,NULL,NULL
3437,secondary,Sant Savata Marg,NULL,NULL
3439,unclassified,Saint Andrews Road,NULL,NULL
3440,secondary,Gulmohar Road (NS Road No 1),yes,NULL
3441,unclassified,Raghunath Maharaj Street,NULL,NULL
3443,secondary,Jeejeebhoy Lane,NULL,NULL
3444,residential,"K,W, Chitale Marg",NULL,NULL
3445,tertiary,Chitrakar Durandhar Road (2nd Road),NULL,NULL
3446,unclassified,10th Road,1,NULL
3448,unclassified,Saint Andrews Road,NULL,NULL
3449,unclassified,2nd Flank Road,NULL,NULL
3452,unclassified,6th Road,NULL,NULL
3456,unclassified,Keluskar Road North,NULL,NULL
3457,unclassified,Kazi Syed Street,NULL,NULL
3458,unclassified,Nowroji Hill Road No 2,NULL,NULL
3459,trunk,Gurunanak Marg; Swami Vivekanand Road,NULL,NULL
3463,secondary,L K Mehta Marg,yes,NULL
3464,unclassified,1st Flank Road,NULL,NULL
3466,primary,Goregaon Mulund Link Rd,NULL,NULL
3467,unclassified,Nowroji Hill Road No 4,NULL,NULL
3469,unclassified,Saint Andrews Road,NULL,NULL
3470,unclassified,Nowroji Hill Road No 4,NULL,NULL
3471,unclassified,Mathurdas Road,NULL,NULL
3472,service,V R C Bhide Marg,NULL,NULL
3473,trunk,Swami Vivekanand Road,NULL,NULL
3476,secondary,Jeejeebhoy Lane,NULL,NULL
3477,secondary,Gulmohar Road (NS Road No 1),yes,NULL
3481,residential,Ramchandra Gali,NULL,NULL
3482,unclassified,Nowroji Hill Road No 5,NULL,NULL
3484,unclassified,S Chatterji Marg (East Avenue),NULL,NULL
3486,unclassified,Saint Andrews Road,NULL,NULL
3488,secondary,Gurunanak Marg,NULL,NULL
3490,secondary,Gulmohar Road (NS Road No 1),yes,NULL
3495,unclassified,Mint Road,NULL,NULL
3496,unclassified,Viju Kotak Marg (Karwar Street),-1; 1,NULL
3499,unclassified,Nowroji Hill Road No 21,NULL,NULL
3500,secondary,Gulmohar Road (NS Road No 1),yes,NULL
3505,unclassified,Kazi Syed Street,NULL,NULL
3506,secondary,Sant Savata Marg,NULL,NULL
3507,unclassified,R G Gadkari Marg,NULL,NULL
3509,unclassified,S Chatterji Marg (East Avenue),NULL,NULL
3512,residential,D Monte Lane,NULL,NULL
3513,unclassified,Kumtha Street,-1,NULL
3514,unclassified,Nowroji Hill Road No 7,NULL,NULL
3516,residential,Chinchawali Bunder Road,NULL,2
3517,unclassified,S Bahl Path (Goa Street),-1,NULL
3518,unclassified,Mint Road,NULL,NULL
3519,unclassified,M Narayanrao Koli Street,NULL,NULL
3522,residential,Anant Patil Marg,NULL,NULL
3523,unclassified,Madhavrao Rokade Road,NULL,NULL
3525,trunk,Carnac Bridge,NULL,NULL
3526,residential,Datta Mandir Rd,NULL,NULL
3527,unclassified,Narsi Natha Street,NULL,NULL
3528,secondary,Shoorji Vallabhdas Road (Ballard Road),NULL,NULL
3529,secondary,Shahid Bhagat Singh Marg,NULL,NULL
3530,unclassified,Nowroji Hill Road No 19,NULL,NULL
3532,secondary,Lokmanya Tilak Road,NULL,NULL
3538,residential,LJ Marg,NULL,NULL
3539,unclassified,Shahid Bhagat Singh Marg,NULL,NULL
3540,unclassified,Cochin Street,1,NULL
3541,secondary,CD Barfiwala Road,NULL,NULL
3543,unclassified,Nowroji Hill Road No 9,NULL,NULL
3544,unclassified,1st Road,NULL,NULL
3547,residential,Pandurang Naik Marg,NULL,NULL
3548,tertiary,Chitrakar Durandhar Road (2nd Road),NULL,NULL
3553,unclassified,Calicut Street,NULL,NULL
3556,unclassified,Haji Bachhaulli Road,NULL,NULL
3559,unclassified,Ramrao Nayak Marg,NULL,NULL
3562,unclassified,Main Road,NULL,NULL
3564,unclassified,Main Road,NULL,NULL
3566,unclassified,Main Road,NULL,NULL
3567,unclassified,Main Road,NULL,NULL
3569,tertiary,Dr Meisheri Road,NULL,NULL
3571,unclassified,Keshavdada Borkar Road,NULL,NULL
3573,unclassified,Road No 16,NULL,2
3575,unclassified,Mahatma Gandhi Road,NULL,NULL
3576,tertiary,Dr Ernest Borges Marg,NULL,NULL
3577,tertiary,SG Joshi Marg,NULL,NULL
3578,unclassified,Adi Murzban Path,NULL,NULL
3580,unclassified,Main Road,NULL,NULL
3581,unclassified,Narsi Natha Street,yes,NULL
3582,tertiary,Keshavji Naik Road (New Chinch Bandar Road),NULL,NULL
3584,residential,Chunilal Giridharlal Road,NULL,NULL
3585,unclassified,9th Road,NULL,NULL
3588,unclassified,Main Road,NULL,NULL
3589,tertiary,Narsi Natha Street,NULL,NULL
3590,unclassified,Saint Mary Road,NULL,NULL
3591,unclassified,Post Office Lane,NULL,NULL
3592,unclassified,Yusuf Meherali Road (Masjid Bandar Road),NULL,NULL
3593,secondary,Church Avenue,NULL,NULL
3595,trunk,Dr Babasaheb Ambedkar Marg (Vincent Road),NULL,NULL
3596,unclassified,Saint Francis Road,NULL,NULL
3597,unclassified,Seth Moti Shah Road (Love Lane),NULL,NULL
3600,unclassified,Convent Avenue,NULL,NULL
3603,residential,Shivaji Park Road no.3,NULL,NULL
3604,residential,Shivaji Park Road no.1,NULL,NULL
3607,secondary,Sant Savata Marg,NULL,NULL
3608,residential,Gokhale Rd,NULL,NULL
3611,unclassified,Nowroji Hill Road N0 16,NULL,NULL
3613,unclassified,Chapel Lane,NULL,NULL
3614,unclassified,Manji Rathod Road,NULL,NULL
3617,residential,Lt Prakash Kotnis Path,NULL,NULL
3618,secondary,Bandra Station Road,NULL,NULL
3622,trunk,Gurunanak Marg,yes,NULL
3623,trunk,Swami Vivekanand Road,yes,NULL
3625,secondary,Sant Savata Marg,NULL,NULL
3629,unclassified,Tanaji Malsure Road (Albert Road),NULL,NULL
3630,unclassified,Yusuf Meherali Road (Masjid Bandar Road),NULL,NULL
3631,residential,P L K Marg,NULL,NULL
3634,unclassified,P Guruji Street,NULL,NULL
3635,tertiary,Kanu Desai Road,NULL,NULL
3636,unclassified,5th Road,NULL,NULL
3637,unclassified,3rd Cross Road,NULL,NULL
3641,trunk,P D' Mello Road (Frere Road),NULL,NULL
3643,tertiary,Tilak Road,NULL,NULL
3647,secondary,Acharya Donde Marg,NULL,NULL
3654,unclassified,Saibaba Road,NULL,NULL
3656,unclassified,Podar Road,NULL,NULL
3660,unclassified,H A Palay Marg,NULL,NULL
3664,residential,Dadabhai Nagar,NULL,NULL
3667,tertiary,Hancock Bridge,NULL,NULL
3669,unclassified,Aimai Merwanji Street,NULL,NULL
3670,primary,Lady Jamshedji Road,NULL,NULL
3671,trunk,Swami Vivekanand Road,NULL,NULL
3673,residential,New Dadabhai Nagar,NULL,NULL
3674,unclassified,DN Singh Road No 2,NULL,NULL
3676,primary,Sardar Vallabhbhai Patel Road (Sandhurst Road),NULL,NULL
3677,tertiary,Dr Meisheri Road,yes,NULL
3679,primary,Goregaon Mulund Link Rd.,NULL,NULL
3682,residential,Shivaji Park Road no.6,NULL,NULL
3683,residential,Mamledar wadi Rd,NULL,NULL
3685,unclassified,Tilak Lane,NULL,NULL
3687,secondary,Boraspada Road,NULL,NULL
3688,unclassified,Ganesh Nagar Lane,NULL,NULL
3691,tertiary,P V Avsare Marg,NULL,NULL
3693,unclassified,5th Clive Cross Road,NULL,NULL
3695,unclassified,Narovji Hill Road No 11A,NULL,NULL
3697,unclassified,Chapel Lane,NULL,NULL
3701,unclassified,DN Singh Road No 4,NULL,NULL
3702,trunk,Lady Jamshedji Road,NULL,NULL
3703,trunk,Swami Vivekanand Road,yes,NULL
3709,unclassified,4th Clive Cross Road,NULL,NULL
3710,unclassified,2nd Clive Cross Road,NULL,NULL
3711,unclassified,3rd Clive Cross Road,NULL,NULL
3712,unclassified,Chamarbaug Wala Road,NULL,NULL
3713,unclassified,1st Clive Cross Road,NULL,NULL
3720,secondary,Sant Savata Marg,NULL,NULL
3725,unclassified,DN Singh Road No 2,NULL,NULL
3727,unclassified,Surat Street,NULL,NULL
3730,unclassified,Sitapalwadi Road,NULL,NULL
3731,unclassified,B Bobde Marg,NULL,NULL
3732,unclassified,Masjid Siding Road,NULL,NULL
3733,unclassified,Nowroji Hill Road No 11B,NULL,NULL
3736,unclassified,4th Road,NULL,NULL
3738,unclassified,Dr K Raishi Shah Marg,yes,NULL
3742,unclassified,Saint Mary Road,NULL,NULL
3745,unclassified,Shankar Lane,NULL,NULL
3746,unclassified,Sant Tukaram Marg,NULL,NULL
3747,unclassified,Broach Street,NULL,NULL
3748,secondary,Takandas H. Kataria Marg,NULL,NULL
3749,unclassified,J Merwanji Street,NULL,NULL
3753,unclassified,Lower Masjid Bandar Road,NULL,NULL
3754,unclassified,3rd Road,NULL,NULL
3756,unclassified,Nowroji Hill Road No 11,NULL,NULL
3757,secondary,Shri Saibaba Marg,no,NULL
3766,unclassified,Nowroji Hill Road No ?,NULL,NULL
3767,unclassified,J Rathod Marg (Wadi Bandar Road),NULL,NULL
3768,tertiary,Shivdas Champsi Marg (Mazagoan Road),NULL,NULL
3771,unclassified,Dr Batliwala Marg,NULL,NULL
3772,trunk,Dr Babasaheb Ambedkar Marg (Vincent Road),NULL,NULL
3773,residential,Shiv Sena Bhavan Path,NULL,NULL
3776,unclassified,Podar Road,NULL,NULL
3777,unclassified,Saint Mary Road,NULL,NULL
3779,unclassified,Sitapalwadi Road,NULL,NULL
3783,unclassified,Baburao Bobde Marg,NULL,NULL
3785,unclassified,Nowroji Hill Road No 11,NULL,NULL
3786,unclassified,H M A Faqir Street,NULL,NULL
3787,unclassified,Liladhar L Shah Road; Liladhar L Shah Road; Liladhar L Shah Road; Liladhar L Shah Road; Liladhar L Shah Road; Liladhar L Shah Road; Liladhar Lakhamshi Shah Marg (Clive Road); Dr K Raishi Shah Marg,NULL,NULL
3788,tertiary,(Nichol Road),yes,NULL
3789,unclassified,Liladhar L Shah Road; Liladhar L Shah Road; Liladhar L Shah Road; Liladhar L Shah Road; Liladhar L Shah Road; Liladhar L Shah Road; Liladhar Lakhamshi Shah Marg (Clive Road); Dr K Raishi Shah Marg,yes,NULL
3790,unclassified,Thane Street,1,NULL
3791,trunk,Dr Babasaheb Ambedkar Marg (Vincent Road),NULL,NULL
3792,tertiary,Manson Road,NULL,NULL
3795,unclassified,Kurla Street,NULL,NULL
3796,trunk,Dr Babasaheb Ambedkar Marg (Vincent Road),yes,NULL
3797,unclassified,Chunilal Giridharlal Road,NULL,NULL
3798,unclassified,Kalyan Street,yes,NULL
3799,residential,D L Vaidya Marg,NULL,NULL
3800,tertiary,Ramjibhai Kamani Road (Nichol Road),yes,NULL
3802,primary,Lady Jamshedji Road,NULL,NULL
3803,trunk,SL Raheja Hospital Marg,NULL,NULL
3804,trunk,Dr Babasaheb Ambedkar Marg (Vincent Road),yes,NULL
3807,unclassified,Saint Mary Road,NULL,NULL
3809,unclassified,T Maharaj Street,NULL,NULL
3810,unclassified,DN Singh Road No 2,NULL,NULL
3811,unclassified,DN Singh Road No 1,NULL,NULL
3812,tertiary,Shitaladevi Temple Road (West),NULL,NULL
3814,unclassified,Podar Road,NULL,NULL
3815,unclassified,Kapad Bazaar Road,NULL,NULL
3816,unclassified,Saint Mary Road,NULL,NULL
